,nct_id,source,text,ner_manual_ct_target,ner_manual_ct_target_idx,ner_manual_ct_target_disease,ner_manual_ct_target_intervention
390,NCT01714011,OfficialTitle+BriefSummary,"Randomized Controlled Trial of The Safety and Efficacy of Aripiprazole VS Ziprasidone in Schizophrenic Patients With Metabolic Syndrome and Diabetes Mellitus. | Introduction:

Schizophrenia is a serious mental illness. For majority of patients it is a lifetime condition,characterized by intermittent episodes of hospitalization due to relapse or acute symptom exacerbation. The nature and course of the disorder impose significant social and economic burden. Relapse is costly, with hospitalization accounting for a substantial portion of healthcare expenses. Second generation antipsychotic side effect such as metabolic syndrome and diabetes mellitus will contribute additional costs to the treatment.

Many studies have since then provided convincing evidence for a high risk of diabetes and other glucose abnormalities, metabolic syndrome and mortality due to elevated cardiovascular risk in patients with schizophrenia.

However many studies has shown the effectiveness and safety of aripiprazole and ziprazidone.In one of the study, aripiprazole showed improvement of negative schizophrenic symptoms by 25% and 50% of functioning level from baseline. In term of safety, antipsychotics considered to have a safer metabolic profile were amisulpride, ziprasidone and aripiprazole.

Study objectives:

To investigate the safety and efficacy of ziprazidone versus aripiprazole in the treatment of schizophrenia patients with metabolic syndrome and diabetes mellitus.
To investigate the reversibility of metabolic syndrome and diabetes parameters following the treatment with ziprazidone versus aripiprazole.

Hypotheses:

* The proportion of reversibility of metabolic syndrome and diabetes parameters is higher following the treatment of ziprazidone than aripiprazole.","[(58, 70, 'DRUG', 'Aripiprazole'), (74, 85, 'DRUG', 'Ziprasidone'), (89, 102, 'CONDITION', 'Schizophrenic'), (117, 135, 'CONDITION', 'Metabolic Syndrome'), (140, 157, 'CONDITION', 'Diabetes Mellitus'), (176, 189, 'CONDITION', 'Schizophrenia'), (613, 631, 'CONDITION', 'metabolic syndrome'), (636, 653, 'CONDITION', 'diabetes mellitus'), (783, 791, 'CONDITION', 'diabetes'), (825, 843, 'CONDITION', 'metabolic syndrome'), (911, 924, 'CONDITION', 'schizophrenia'), (990, 1002, 'DRUG', 'aripiprazole'), (1007, 1018, 'DRUG', 'ziprazidone'), (1040, 1052, 'DRUG', 'aripiprazole'), (1084, 1097, 'CONDITION', 'schizophrenic'), (1177, 1191, 'DRUG', 'antipsychotics'), (1242, 1253, 'DRUG', 'amisulpride'), (1255, 1266, 'DRUG', 'ziprasidone'), (1271, 1283, 'DRUG', 'aripiprazole'), (1347, 1358, 'DRUG', 'ziprazidone'), (1366, 1378, 'DRUG', 'aripiprazole'), (1399, 1412, 'CONDITION', 'schizophrenia'), (1427, 1445, 'CONDITION', 'metabolic syndrome'), (1450, 1467, 'CONDITION', 'diabetes mellitus'), (1505, 1523, 'CONDITION', 'metabolic syndrome'), (1528, 1536, 'CONDITION', 'diabetes'), (1577, 1588, 'DRUG', 'ziprazidone'), (1596, 1608, 'DRUG', 'aripiprazole'), (1661, 1679, 'CONDITION', 'metabolic syndrome'), (1684, 1692, 'CONDITION', 'diabetes'), (1741, 1752, 'DRUG', 'ziprazidone'), (1758, 1770, 'DRUG', 'aripiprazole')]","[(58, 70), (74, 85), (89, 102), (117, 135), (140, 157), (176, 189), (613, 631), (636, 653), (783, 791), (825, 843), (911, 924), (990, 1002), (1007, 1018), (1040, 1052), (1084, 1097), (1177, 1191), (1242, 1253), (1255, 1266), (1271, 1283), (1347, 1358), (1366, 1378), (1399, 1412), (1427, 1445), (1450, 1467), (1505, 1523), (1528, 1536), (1577, 1588), (1596, 1608), (1661, 1679), (1684, 1692), (1741, 1752), (1758, 1770)]","[(89, 102, 'CONDITION'), (117, 135, 'CONDITION'), (140, 157, 'CONDITION'), (176, 189, 'CONDITION'), (613, 631, 'CONDITION'), (636, 653, 'CONDITION'), (783, 791, 'CONDITION'), (825, 843, 'CONDITION'), (911, 924, 'CONDITION'), (1084, 1097, 'CONDITION'), (1399, 1412, 'CONDITION'), (1427, 1445, 'CONDITION'), (1450, 1467, 'CONDITION'), (1505, 1523, 'CONDITION'), (1528, 1536, 'CONDITION'), (1661, 1679, 'CONDITION'), (1684, 1692, 'CONDITION')]","[(58, 70, 'DRUG'), (74, 85, 'DRUG'), (990, 1002, 'DRUG'), (1007, 1018, 'DRUG'), (1040, 1052, 'DRUG'), (1177, 1191, 'DRUG'), (1242, 1253, 'DRUG'), (1255, 1266, 'DRUG'), (1271, 1283, 'DRUG'), (1347, 1358, 'DRUG'), (1366, 1378, 'DRUG'), (1577, 1588, 'DRUG'), (1596, 1608, 'DRUG'), (1741, 1752, 'DRUG'), (1758, 1770, 'DRUG')]"
391,NCT04088630,OfficialTitle+BriefSummary,Fingolimod as a Treatment of Cerebral Edema After Intracerebral Hemorrhage | The purpose of this study is to test the safety and effectiveness of a single dose of fingolimod in patients with primary spontaneous intracerebral hemorrhage (ICH).,"[(0, 10, 'DRUG', 'Fingolimod'), (29, 43, 'CONDITION', 'Cerebral Edema'), (50, 74, 'CONDITION', 'Intracerebral Hemorrhage'), (163, 173, 'DRUG', 'fingolimod'), (191, 235, 'CONDITION', 'primary spontaneous intracerebral hemorrhage'), (237, 240, 'CONDITION', 'ICH')]","[(0, 10), (29, 43), (50, 74), (163, 173), (191, 235), (237, 240)]","[(29, 43, 'CONDITION'), (50, 74, 'CONDITION'), (191, 235, 'CONDITION'), (237, 240, 'CONDITION')]","[(0, 10, 'DRUG'), (163, 173, 'DRUG')]"
392,NCT00665223,OfficialTitle+BriefSummary,"A Multicentre, Multinational, Randomized, Double-blind, Parallel-group Study Comparing ACR16 Versus Placebo for the Symptomatic Treatment of Huntington's Disease | The purpose of this study is to determine if ACR16 is effective and safe in the symptomatic treatment of Huntington's disease.","[(87, 92, 'DRUG', 'ACR16'), (100, 107, 'CONTROL', 'Placebo'), (141, 161, 'CONDITION', ""Huntington's Disease""), (209, 214, 'DRUG', 'ACR16'), (269, 289, 'CONDITION', ""Huntington's disease"")]","[(87, 92), (100, 107), (141, 161), (209, 214), (269, 289)]","[(141, 161, 'CONDITION'), (269, 289, 'CONDITION')]","[(87, 92, 'DRUG'), (100, 107, 'CONTROL'), (209, 214, 'DRUG')]"
393,NCT01465087,OfficialTitle+BriefSummary,"Applications of Nanotechnology and Chemical Sensors for the Detection and Identification of Multiple Sclerosis, In Comparison to Other Autoimmune and Neurological Diseases by Exhalation Samples | Multiple Sclerosis (MS) is a complex multi-factorial disease, with underlying both genetic and environmental factors. Different populations have different susceptibility to MS. The disease is characterized by 2 main phenotypes: relapsing-remitting or progressive course. Clinical disability is due to distraction of the central nervous system (CNS) myelin.

Repair processes are mainly noted after the acute relapse - and recovery of function can be spontaneous. However, in severe relapses sometimes there is need for STEROID TREATMENT.

For the long term prophylaxis - following the increased understanding of the disease, in the last 10-15 years, there are new immunotherapies available (COPAXON / TEVA; Interferon -beta). However these can attenuate the disease (reduce the number of relapses per year) but cannot cure it. Also, they are beneficial in only ~40 % of the Relapsing -Remitting patients.

Currently there are no biomarkers available for MS (other than oligoclonal Immunoglobulin G (IgG) in the cervical spine fluid (CSF) - which helps confirm diagnosis but require an invasive procedure and are not correlated with disease activity nor response to therapy) and monitoring of MS and its treatment is by magnetic resonance Imaging (MRI) - which is an expensive procedure.

Dr Hossam Haick from the Technion developed an electronic nose based on nanomaterials for diagnosis of diseases (e.g., cancer, kidney failure, etc.) via breath samples.The research hypothesis is that Biomarkers of CNS inflammation and/or neurodegeneration and/or CNS repair in persons with MS can be detected by the ""electronic nose"".","[(92, 110, 'CONDITION', 'Multiple Sclerosis'), (196, 214, 'CONDITION', 'Multiple Sclerosis'), (216, 218, 'CONDITION', 'MS'), (369, 371, 'CONDITION', 'MS'), (1150, 1152, 'CONDITION', 'MS'), (1388, 1390, 'CONDITION', 'MS'), (1774, 1776, 'CONDITION', 'MS')]","[(92, 110), (196, 214), (216, 218), (369, 371), (1150, 1152), (1388, 1390), (1774, 1776)]","[(92, 110, 'CONDITION'), (196, 214, 'CONDITION'), (216, 218, 'CONDITION'), (369, 371, 'CONDITION'), (1150, 1152, 'CONDITION'), (1388, 1390, 'CONDITION'), (1774, 1776, 'CONDITION')]",[]
394,NCT03766113,OfficialTitle+BriefSummary,"Effect of Unimodal (EEG) and Bimodal (EEG-fMRI) Neurofeedback on Upper Limb Recovery After Stroke | Interventional study with minimal risks and constraints, prospective, monocentric.","[(10, 61, 'OTHER', 'Unimodal (EEG) and Bimodal (EEG-fMRI) Neurofeedback'), (85, 97, 'CONDITION', 'After Stroke')]","[(10, 61), (85, 97)]","[(85, 97, 'CONDITION')]","[(10, 61, 'OTHER')]"
395,NCT02899858,OfficialTitle+BriefSummary,"Restoration of Standing and Walking With ISMS in Humans | Spinal cord neural circuitry exists in the lumbar enlargement that makes it possible to stand and create synergistic, rhythmic stepping activity in the lower limbs. In the past 20 years, clinicians have tried to reengage such these circuits for standing and walking in the lower spinal cord of paralyzed humans through novel paradigms of physical therapy, pharmacological stimulation of the spinal cord, or recently - epidural stimulation of the spinal cord. Although standing and stepping with these maneuvers are rudimentary at best, these human studies offer promise to restore controlled, lower extremity movement to the spinal cord injured (SCI) individual. Evidence from animal data suggests that more focal activation of intraspinal circuitry (IntraSpinal Micro-Stimulation - ISMS) would produce more fatigue resistant, natural standing and stepping activity in humans. To date, there has been no direct confirmation of such circuitry in the spinal cord of bipedal humans who have been paralyzed. Furthermore, mapping of such circuitry would provide the basis of a novel intraspinal neuroprosthetic that should be able to restore control of standing or walking in a manner that is much more physiologically normal and tolerable than by stimulating each individual muscle group. Proof of the existence of these spinal circuits in man, and the ability to activate and control these circuits by first mapping the spinal cord is the basis of this proposal.","[(41, 45, 'OTHER', 'ISMS'), (352, 361, 'CONDITION', 'paralyzed'), (683, 702, 'CONDITION', 'spinal cord injured'), (704, 707, 'CONDITION', 'SCI'), (766, 807, 'OTHER', 'focal activation of intraspinal circuitry'), (809, 838, 'OTHER', 'IntraSpinal Micro-Stimulation'), (841, 845, 'OTHER', 'ISMS'), (1051, 1060, 'CONDITION', 'paralyzed')]","[(41, 45), (352, 361), (683, 702), (704, 707), (766, 807), (809, 838), (841, 845), (1051, 1060)]","[(352, 361, 'CONDITION'), (683, 702, 'CONDITION'), (704, 707, 'CONDITION'), (1051, 1060, 'CONDITION')]","[(41, 45, 'OTHER'), (766, 807, 'OTHER'), (809, 838, 'OTHER'), (841, 845, 'OTHER')]"
396,NCT03661411,OfficialTitle+BriefSummary,"Antiplatelet vs R-tPA for Acute Mild Ischemic Stroke: a Prospective, Random, Blinded Assessment of Outcome and Open Label Multi-center Study | Acute ischemic stroke (AIS) is one of common diseases with significant morbidity, mortality and disability. A wide array of studies confirms that intravenous thrombolytic therapy with alteplase can effectively improve the functional prognosis in acute ischemic stroke. Thus all guidelines recommended the intravenous thrombolytic therapy with alteplase for acute ischemic stroke within 4.5 hours from stroke onset.

Minor stroke is usually defined as NIHSS score ≤ 3 or 5，although it accounts for 1/2-2/3 of AIS, the evidence of thrombolysis is insufficient. A study from Canada shows that 28.5% of patients with minor stroke who have not receive rt-pa thrombolytic therapy are unable to walk independently when discharged. Based on such a consideration,the PRISMS study further compares the efficacy and safety of thrombolytic therapy with antithrombotic therapy in patients with minor stroke. Unfortunately, the study has been early terminated due to the sponsorship reason in 2018, with only 313 cases enrolled. The preliminary results shows that there is no significant difference of the 90-day neurological function between the two groups, while the safety of the treatment group with alteplase has a higher rate of symptomatic intracranial hemorrhage. The patient receiving thrombolysis can not be given antithrombolytic therapy within 24 hours even if the patient's condition has worsened, is clinically more puzzling.

The CHANCE study in 2013 shows that the efficacy of aspirin with clopidogrel is superior to aspirin alone with minor stroke (NIHSS < 3) or TIA(ABCD2 < 4). The POINT study in 2018 further confirmed the efficacy and safety of intensive antithrombotic therapy within 12 hours of onset with minor stroke.

Based on the above discussion, this study aims to explore the efficacy and safety of aspirin with clopidogrel vs alteplase in the treatment of acute minor stroke.","[(0, 12, 'DRUG', 'Antiplatelet'), (16, 21, 'DRUG', 'R-tPA'), (26, 52, 'CONDITION', 'Acute Mild Ischemic Stroke'), (143, 164, 'CONDITION', 'Acute ischemic stroke'), (166, 169, 'CONDITION', 'AIS'), (327, 336, 'DRUG', 'alteplase'), (389, 410, 'CONDITION', 'acute ischemic stroke'), (486, 495, 'DRUG', 'alteplase'), (500, 521, 'CONDITION', 'acute ischemic stroke'), (544, 550, 'CONDITION', 'stroke'), (559, 571, 'CONDITION', 'Minor stroke'), (651, 654, 'CONDITION', 'AIS'), (756, 768, 'CONDITION', 'minor stroke'), (790, 795, 'DRUG', 'rt-pa'), (1024, 1036, 'CONDITION', 'minor stroke'), (1333, 1342, 'DRUG', 'alteplase'), (1622, 1629, 'DRUG', 'aspirin'), (1635, 1646, 'DRUG', 'clopidogrel'), (1662, 1669, 'DRUG', 'aspirin'), (1681, 1693, 'CONDITION', 'minor stroke'), (1857, 1869, 'CONDITION', 'minor stroke'), (1957, 1964, 'DRUG', 'aspirin'), (1970, 1981, 'DRUG', 'clopidogrel'), (1985, 1994, 'DRUG', 'alteplase'), (2015, 2033, 'CONDITION', 'acute minor stroke')]","[(0, 12), (16, 21), (26, 52), (143, 164), (166, 169), (327, 336), (389, 410), (486, 495), (500, 521), (544, 550), (559, 571), (651, 654), (756, 768), (790, 795), (1024, 1036), (1333, 1342), (1622, 1629), (1635, 1646), (1662, 1669), (1681, 1693), (1857, 1869), (1957, 1964), (1970, 1981), (1985, 1994), (2015, 2033)]","[(26, 52, 'CONDITION'), (143, 164, 'CONDITION'), (166, 169, 'CONDITION'), (389, 410, 'CONDITION'), (500, 521, 'CONDITION'), (544, 550, 'CONDITION'), (559, 571, 'CONDITION'), (651, 654, 'CONDITION'), (756, 768, 'CONDITION'), (1024, 1036, 'CONDITION'), (1681, 1693, 'CONDITION'), (1857, 1869, 'CONDITION'), (2015, 2033, 'CONDITION')]","[(0, 12, 'DRUG'), (16, 21, 'DRUG'), (327, 336, 'DRUG'), (486, 495, 'DRUG'), (790, 795, 'DRUG'), (1333, 1342, 'DRUG'), (1622, 1629, 'DRUG'), (1635, 1646, 'DRUG'), (1662, 1669, 'DRUG'), (1957, 1964, 'DRUG'), (1970, 1981, 'DRUG'), (1985, 1994, 'DRUG')]"
397,NCT01788774,OfficialTitle+BriefSummary,"Phase I, Open-Label, Randomized, Parallel Study to Evaluate the Pharmacokinetics, Safety, and Tolerability of One Intramuscular Injection of Risperidone ISM® at Different Dose Strengths in Subjects With Schizophrenia or Schizoaffective Disorder | This clinical trial is designed to evaluate different dosages of risperidone ISM, a new long-acting injectable form.","[(141, 152, 'DRUG', 'Risperidone'), (203, 216, 'CONDITION', 'Schizophrenia'), (220, 244, 'CONDITION', 'Schizoaffective Disorder'), (312, 323, 'DRUG', 'risperidone')]","[(141, 152), (203, 216), (220, 244), (312, 323)]","[(203, 216, 'CONDITION'), (220, 244, 'CONDITION')]","[(141, 152, 'DRUG'), (312, 323, 'DRUG')]"
398,NCT01093664,OfficialTitle+BriefSummary,"Phase IB Follow-up Study to Assess a Boost Immunization With AFFITOPE AD02 With Regard to Safety/Tolerability, Immunological and Clinical Activity in Alzheimer Patients Who Have Received the Vaccine Within the Clinical Study AFF002 | This is a phase IB follow-up study to assess a boost immunization with AFFITOPE AD02 with regard to safety/tolerability, immunological and clinical activity in Alzheimer patients who have received the vaccine within the clinical study AFF002.","[(61, 74, 'DRUG', 'AFFITOPE AD02'), (150, 159, 'CONDITION', 'Alzheimer'), (305, 318, 'DRUG', 'AFFITOPE AD02'), (394, 403, 'CONDITION', 'Alzheimer')]","[(61, 74), (150, 159), (305, 318), (394, 403)]","[(150, 159, 'CONDITION'), (394, 403, 'CONDITION')]","[(61, 74, 'DRUG'), (305, 318, 'DRUG')]"
399,NCT01715194,OfficialTitle+BriefSummary,"Telemedicine to Enhance Adherence to Continuous Positive Airway Pressure Therapy in Patients With Obstructive Sleep Apnea Syndrome; a Randomized Placebo-controlled Prospective Study | We hypothesize that the use of telemedicine combined with support interventions by short messages, telephone calls and ambulatory visits to control CPAP treatment during the first month improves adherence and reduces unresolved side effects of therapy.

The primary objective of an OSAS treatment program is to successfully implement indicated CPAP in the highest possible proportion of patients in order to lower the proportion of untreated OSAS in the population. On an individual basis, it has been shown that a longer duration of CPAP use is associated with better outcomes in terms of daytime functioning and in the control of metabolic and blood pressure effects of CPAP. For our study, we have therefore decided to use 2 co-primary endpoints, taking into account both aspects of adherence mentioned. Cardiovascular complications are a major concern in OSAS patients. Effective CPAP treatment has been shown to reduce surrogate measures of cardiovascular risk. We hypothesize that intensified efforts for CPAP adherence with telemedicine has a positive impact on a number of surrogate measures of the cardiovascular risk at 1 and 6 months of treatment.","[(0, 12, 'BEHAVIOURAL', 'Telemedicine'), (37, 72, 'OTHER', 'Continuous Positive Airway Pressure'), (98, 130, 'CONDITION', 'Obstructive Sleep Apnea Syndrome'), (145, 152, 'CONTROL', 'Placebo'), (215, 227, 'BEHAVIOURAL', 'telemedicine'), (242, 320, 'BEHAVIOURAL', 'support interventions by short messages, telephone calls and ambulatory visits'), (332, 336, 'OTHER', 'CPAP'), (466, 470, 'CONDITION', 'OSAS'), (528, 532, 'OTHER', 'CPAP'), (626, 630, 'CONDITION', 'OSAS'), (718, 722, 'OTHER', 'CPAP'), (856, 860, 'OTHER', 'CPAP'), (1043, 1047, 'CONDITION', 'OSAS'), (1068, 1072, 'OTHER', 'CPAP'), (1195, 1199, 'OTHER', 'CPAP'), (1215, 1227, 'BEHAVIOURAL', 'telemedicine')]","[(0, 12), (37, 72), (98, 130), (145, 152), (215, 227), (242, 320), (332, 336), (466, 470), (528, 532), (626, 630), (718, 722), (856, 860), (1043, 1047), (1068, 1072), (1195, 1199), (1215, 1227)]","[(98, 130, 'CONDITION'), (466, 470, 'CONDITION'), (626, 630, 'CONDITION'), (1043, 1047, 'CONDITION')]","[(0, 12, 'BEHAVIOURAL'), (37, 72, 'OTHER'), (145, 152, 'CONTROL'), (215, 227, 'BEHAVIOURAL'), (242, 320, 'BEHAVIOURAL'), (332, 336, 'OTHER'), (528, 532, 'OTHER'), (718, 722, 'OTHER'), (856, 860, 'OTHER'), (1068, 1072, 'OTHER'), (1195, 1199, 'OTHER'), (1215, 1227, 'BEHAVIOURAL')]"
400,NCT02525172,OfficialTitle+BriefSummary,Immune Modulation Therapy for ERT-naïve or ERT-treated Pompe Disease Patients | The purpose of this study is to assess anti-recombinant human acid α-glucosidase (anti-rhGAA) antibody titers after treatment with immune modulation therapy in patients of Pompe disease.,"[(0, 25, 'OTHER', 'Immune Modulation Therapy'), (30, 68, 'CONDITION', 'ERT-naïve or ERT-treated Pompe Disease'), (119, 160, 'DRUG', 'anti-recombinant human acid α-glucosidase'), (162, 172, 'DRUG', 'anti-rhGAA'), (252, 265, 'CONDITION', 'Pompe disease')]","[(0, 25), (30, 68), (119, 160), (162, 172), (252, 265)]","[(30, 68, 'CONDITION'), (252, 265, 'CONDITION')]","[(0, 25, 'OTHER'), (119, 160, 'DRUG'), (162, 172, 'DRUG')]"
