entity_token,nct_id,evaluation,target,entity_class,predicted,model
cognitive decline,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
sdb,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
ad,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
sleep disordered breathing,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
sdb,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
dementia,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
sdb,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
ad,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
sdb,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
cpap,NCT01962779,tp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",other,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
ne,NCT01962779,fp,"{""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(363, 377, 'condition', 'memory decline')"", ""(155, 158, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(442, 450, 'condition', 'dementia')"", ""(603, 606, 'condition', 'sdb')"", ""(633, 635, 'condition', 'ad')"", ""(562, 565, 'condition', 'sdb')"", ""(1084, 1088, 'other', 'cpap')""}",condition,"{""(0, 5, 'condition', 'sleep')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(94, 112, 'condition', 'cognitively - normal')"", ""(1115, 1117, 'condition', 'ne')"", ""(1120, 1132, 'condition', '##degeneration')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(537, 539, 'condition', 'ad')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(1041, 1046, 'other', 'nasal')"", ""(730, 748, 'condition', 'cognitively normal')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(351, 377, 'condition', 'progressive memory decline')"", ""(603, 606, 'condition', 'sdb')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(1084, 1088, 'other', 'cpap')"", ""(633, 635, 'condition', 'ad')"", ""(641, 653, 'condition', '##degeneration')"", ""(562, 565, 'condition', 'sdb')""}",biobert-v1.1
