entity_token,nct_id,evaluation,target,entity_class,predicted,model
post - stroke,NCT05375240,fp,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
post - stroke,NCT05375240,fp,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
stroke - associated pneumonia,NCT05375240,fp,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
stroke associated pneumonia,NCT05375240,fp,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
pneumonia,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
post-stroke,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
adrenergic β-receptor blocker,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",drug,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
immunosuppression,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
brain injury,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
post-stroke,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
blank,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",control,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
stroke,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
stroke-associated pneumonia,NCT05375240,fn,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(161, 188, 'condition', 'stroke-associated pneumonia')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(121, 130, 'condition', 'pneumonia')"", ""(423, 434, 'condition', 'post-stroke')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(435, 452, 'condition', 'immunosuppression')"", ""(523, 552, 'drug', 'adrenergic β-receptor blocker')"", ""(363, 375, 'condition', 'brain injury')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(351, 362, 'condition', 'post-stroke')"", ""(103, 109, 'condition', 'stroke')"", ""(14, 19, 'control', 'blank')"", ""(190, 193, 'condition', 'sap')"", ""(271, 277, 'condition', 'stroke')""}",condition,"{""(135, 158, 'condition', 'urinary tract infection')"", ""(598, 609, 'drug', 'antibiotics')"", ""(623, 626, 'condition', 'sap')"", ""(523, 552, 'drug', 'adrenergic β - receptor blocker')"", ""(79, 90, 'drug', 'propranolol')"", ""(457, 460, 'condition', 'sap')"", ""(630, 636, 'condition', 'stroke')"", ""(554, 565, 'drug', 'propranolol')"", ""(423, 434, 'condition', 'post - stroke')"", ""(351, 362, 'condition', 'post - stroke')"", ""(190, 193, 'condition', 'sap')"", ""(161, 188, 'condition', 'stroke - associated pneumonia')"", ""(103, 130, 'condition', 'stroke associated pneumonia')"", ""(271, 277, 'condition', 'stroke')""}",BioLinkBERT-base
