entity_token,nct_id,evaluation,target,entity_class,predicted,model
alzheimer ' s disease,NCT01962779,fp,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",condition,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
cognitive decline,NCT01962779,fp,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",condition,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
ne,NCT01962779,fp,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",condition,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
alzheimer's disease,NCT01962779,fn,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",condition,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
alzheimer's disease,NCT01962779,fn,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",condition,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
continuous positive airway pressure,NCT01962779,fn,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",other,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
memory decline,NCT01962779,fn,"{'(26, 45, \'condition\', ""alzheimer\'s disease"")', ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", '(516, 535, \'condition\', ""alzheimer\'s disease"")', ""(562, 565, 'condition', 'sdb')"", ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1047, 1082, 'other', 'continuous positive airway pressure')"", ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(363, 377, 'condition', 'memory decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",condition,"{""(1041, 1082, 'other', 'nasal continuous positive airway pressure')"", ""(808, 811, 'condition', 'sdb')"", ""(127, 153, 'condition', 'sleep disordered breathing')"", ""(562, 565, 'condition', 'sdb')"", '(26, 45, \'condition\', ""alzheimer \' s disease"")', ""(155, 158, 'condition', 'sdb')"", ""(442, 450, 'condition', 'dementia')"", ""(1115, 1117, 'condition', 'ne')"", '(516, 535, \'condition\', ""alzheimer \' s disease"")', ""(537, 539, 'condition', 'ad')"", ""(633, 635, 'condition', 'ad')"", ""(816, 833, 'condition', 'cognitive decline')"", ""(1084, 1088, 'other', 'cpap')"", ""(1093, 1110, 'condition', 'cognitive decline')"", ""(603, 606, 'condition', 'sdb')""}",bert-base-uncased
spinal cord injury,NCT03714217,tp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",condition,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
spinal cord injury,NCT03714217,tp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",condition,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
sci,NCT03714217,tp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",condition,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
tel,NCT03714217,fp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",other,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
nutrition,NCT03714217,fp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",other,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
##e -,NCT03714217,fp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",behavioural,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
##e -,NCT03714217,fp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",behavioural,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
tele - nutrition,NCT03714217,fp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",other,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
program,NCT03714217,fp,"{""(636, 658, 'behavioural', 'tele-nutrition program')"", ""(383, 397, 'behavioural', 'dietary advice')"", ""(184, 187, 'condition', 'sci')"", ""(74, 88, 'behavioural', 'tele-nutrition')"", ""(509, 526, 'behavioural', 'weight management')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(130, 155, 'behavioural', 'tele-nutrition counseling')"", ""(164, 182, 'condition', 'spinal cord injury')"", ""(0, 17, 'behavioural', 'weight management')"", ""(340, 346, 'behavioural', 'youate')""}",behavioural,"{""(164, 182, 'condition', 'spinal cord injury')"", ""(636, 639, 'other', 'tel')"", ""(641, 650, 'other', 'nutrition')"", ""(133, 135, 'behavioural', '##e -')"", ""(184, 187, 'condition', 'sci')"", ""(639, 641, 'behavioural', '##e -')"", ""(74, 88, 'other', 'tele - nutrition')"", ""(651, 658, 'behavioural', 'program')"", ""(21, 39, 'condition', 'spinal cord injury')"", ""(716, 741, 'other', 'tele - nutrition counseling')"", ""(135, 155, 'other', 'nutrition counseling')"", ""(130, 133, 'other', 'tel')"", ""(858, 877, 'behavioural', '##e - nutrition program')"", ""(855, 858, 'other', 'tel')""}",bert-base-uncased
