"nct_id","start_date","completion_date","phase","official_title","description","condition_name","intervention_type","intervention_name"
NCT02684825,2015-10-31,2021-06-30,Phase 4,Detection of Silent Atrial Fibrillation aFter Ischemic StrOke (SAFFO) Guided by Implantable Loop Recorder. Multicentre Italian Trial Based on Stroke Unit Network With Paired Cardio-Arrhythmology Units (Italian Neurocardiology Unit Network),"The primary objective of this study is to evaluate whether, in patients with first-ever atherothrombotic or lacunar stroke without any previous history of atrial fibrillation (AF)/atrial flutter (AFL)/atrial tachycardia (AT), the detection of AF/AFL/AT (silent or symptomatic) by using a continuous cardiac rhythm monitoring with implantable loop recorder (ILR) during the first 12 months of observation is higher than the detection by using a standard cardiac monitoring (physical exam, 12-lead electrocardiogram [ECG] at baseline, 3, 6, and 12 months and Holter ECG at 3 months) in the same period of time.",Ischemic Stroke,Device,Reveal LINQTM- LNQ11 Internal Loop Recorder plus standard cardiac monitoring
NCT02684825,2015-10-31,2021-06-30,Phase 4,Detection of Silent Atrial Fibrillation aFter Ischemic StrOke (SAFFO) Guided by Implantable Loop Recorder. Multicentre Italian Trial Based on Stroke Unit Network With Paired Cardio-Arrhythmology Units (Italian Neurocardiology Unit Network),"The primary objective of this study is to evaluate whether, in patients with first-ever atherothrombotic or lacunar stroke without any previous history of atrial fibrillation (AF)/atrial flutter (AFL)/atrial tachycardia (AT), the detection of AF/AFL/AT (silent or symptomatic) by using a continuous cardiac rhythm monitoring with implantable loop recorder (ILR) during the first 12 months of observation is higher than the detection by using a standard cardiac monitoring (physical exam, 12-lead electrocardiogram [ECG] at baseline, 3, 6, and 12 months and Holter ECG at 3 months) in the same period of time.",Cerebral Infarction,Device,Reveal LINQTM- LNQ11 Internal Loop Recorder plus standard cardiac monitoring
NCT02684825,2015-10-31,2021-06-30,Phase 4,Detection of Silent Atrial Fibrillation aFter Ischemic StrOke (SAFFO) Guided by Implantable Loop Recorder. Multicentre Italian Trial Based on Stroke Unit Network With Paired Cardio-Arrhythmology Units (Italian Neurocardiology Unit Network),"The primary objective of this study is to evaluate whether, in patients with first-ever atherothrombotic or lacunar stroke without any previous history of atrial fibrillation (AF)/atrial flutter (AFL)/atrial tachycardia (AT), the detection of AF/AFL/AT (silent or symptomatic) by using a continuous cardiac rhythm monitoring with implantable loop recorder (ILR) during the first 12 months of observation is higher than the detection by using a standard cardiac monitoring (physical exam, 12-lead electrocardiogram [ECG] at baseline, 3, 6, and 12 months and Holter ECG at 3 months) in the same period of time.",Brain Ischemia,Device,Reveal LINQTM- LNQ11 Internal Loop Recorder plus standard cardiac monitoring
NCT02684825,2015-10-31,2021-06-30,Phase 4,Detection of Silent Atrial Fibrillation aFter Ischemic StrOke (SAFFO) Guided by Implantable Loop Recorder. Multicentre Italian Trial Based on Stroke Unit Network With Paired Cardio-Arrhythmology Units (Italian Neurocardiology Unit Network),"The primary objective of this study is to evaluate whether, in patients with first-ever atherothrombotic or lacunar stroke without any previous history of atrial fibrillation (AF)/atrial flutter (AFL)/atrial tachycardia (AT), the detection of AF/AFL/AT (silent or symptomatic) by using a continuous cardiac rhythm monitoring with implantable loop recorder (ILR) during the first 12 months of observation is higher than the detection by using a standard cardiac monitoring (physical exam, 12-lead electrocardiogram [ECG] at baseline, 3, 6, and 12 months and Holter ECG at 3 months) in the same period of time.",Brain Infarction,Device,Reveal LINQTM- LNQ11 Internal Loop Recorder plus standard cardiac monitoring
NCT01839305,2011-07-31,2014-03-31,Not Applicable,"Effects of Hydrotherapy on 3D Scapular Kinematics, Electromyography, Pain, Quality of Life, Balance and Cardiorespiratory Variables in Women With Fibromyalgia","Fibromyalgia Syndrome (FS) is one condition that most affects functional performance, especially in women, due to alterations in the entire musculoskeletal system. Given that, Physical Therapy (PT) studies the human movement and its dysfunctions, and that FS, because of its complex chronic characteristic, impairs the affected individual's activities causing movement disorders, a PT professional must be part of the multidisciplinary team involved in the FS treatment. Nonetheless, as explained in the present proposal, several aspects still need clarification related to the PT role in this syndrome. Particularly, studies that analyze the biomechanical, sensorial and cardiorespiratory adaptations in individuals who undergo PT intervention still lack; those studies would contribute with scientific evidence to the clinical practice. According to recent systematic reviews, one of the most used therapies with positive effects on FS subjects is the hydrotherapy, which combines exercises and the water relaxing effects. Other alternative treatments have also been searched, in an attempt to decrease the painful picture presented, as the FS etiology and pathophysiology are not well known. The aim of this study is to evaluate the efficacy of different physical therapy resources in the FS, in two subprojects. The first will verify if hydrotherapy is effective in modifying movement variables (scapular kinematics and electromyography) and autonomic modulation. Other variables, such as pain level and quality of life in women with FS, will also be analyzed. The second study will evaluate the efficacy of the Shiatsu massage on pain, sleep quality, balance and quality of life of subjects with FS.",Fibromyalgia,Other,Hydrotherapy
NCT00957918,2009-10-31,2010-09-30,Phase 1/Phase 2,"Randomized, Double-Blind, Parallel Group, Placebo Controlled Safety, Tolerability and Efficacy Study of NP002 in Subjects With Idiopathic Parkinson's Disease With Dyskinesias Due to Levodopa Therapy","The study is designed to answer the question: will nicotine at doses that do not cause serious side effects, show feasibility in treatment of levodopa-induced dyskinesia in patients with Parkinson's disease?",Parkinson's Disease,Other,placebo comparator
NCT03654014,2018-09-01,2019-11-01,Not Applicable,"14-113 Nemoto: NSI PEMF Biomarker Study","Pulsed Electromagnetic Field (PEMF) Reduction of CSF and Serum Biomarkers After Traumatic Brain Injury (TBI).

The primary objective of this pilot study is to determine whether PEMF treatment (PEMF+) reduces the magnitude and duration of the increase in CSF and blood biomarkers after traumatic brain injury (TBI) compared to a PEMF untreated (PEMF-) group. Values in both groups are compared to uninjured brain CSF and blood biomarker levels obtained from hydrocephalus patients undergoing ventriculo-peritoneal shunt placement. A secondary objective of this pilot study is to determine whether PEMF treatment improves the physiologic status of the brain as evaluated by brain tissue monitors of thermal dilution cerebral blood flow (CBF), intracranial pressure (ICP), and tissue PO2 (PbtO2). Improved physiologic status would be reflected by increased CBF, PbtO2, and reduced ICP. Improved physiologic status may also be inferred from derived variables reflecting improved cerebrovascular and intracranial pressure autoregulation.

A tertiary objective of this pilot study is to obtain preliminary data on the relationship between the time course and magnitude of post-TBI CSF and blood biomarker levels as they relate to three month outcome by Glasgow outcome score extended (GOSE) and modified Rankin Score (mRS).",Traumatic Brain Injury,Device,SofPulse
NCT05527652,2022-11-04,2026-08-31,Not Applicable,Self-Supporting Nasopharyngeal Airway (ssNPA) Treating Upper Airway Obstruction in Hypotonia,The researchers are investigating if the Self-Supporting Nasopharyngeal Airway (ssNPA) device can be used in the treatment of obstructive sleep apnea in children with Hypotonic Upper Airway Obstruction (HUAO).,Obstructive Sleep Apnea,Device,Self-Supporting Nasopharyngeal Airway (ssNPA)
NCT05527652,2022-11-04,2026-08-31,Not Applicable,Self-Supporting Nasopharyngeal Airway (ssNPA) Treating Upper Airway Obstruction in Hypotonia,The researchers are investigating if the Self-Supporting Nasopharyngeal Airway (ssNPA) device can be used in the treatment of obstructive sleep apnea in children with Hypotonic Upper Airway Obstruction (HUAO).,"Hypertonia, Muscle",Device,Self-Supporting Nasopharyngeal Airway (ssNPA)
NCT05527652,2022-11-04,2026-08-31,Not Applicable,Self-Supporting Nasopharyngeal Airway (ssNPA) Treating Upper Airway Obstruction in Hypotonia,The researchers are investigating if the Self-Supporting Nasopharyngeal Airway (ssNPA) device can be used in the treatment of obstructive sleep apnea in children with Hypotonic Upper Airway Obstruction (HUAO).,Nasal Airway Obstruction,Device,Self-Supporting Nasopharyngeal Airway (ssNPA)
NCT05527652,2022-11-04,2026-08-31,Not Applicable,Self-Supporting Nasopharyngeal Airway (ssNPA) Treating Upper Airway Obstruction in Hypotonia,The researchers are investigating if the Self-Supporting Nasopharyngeal Airway (ssNPA) device can be used in the treatment of obstructive sleep apnea in children with Hypotonic Upper Airway Obstruction (HUAO).,Tolerance,Device,Self-Supporting Nasopharyngeal Airway (ssNPA)
NCT05527652,2022-11-04,2026-08-31,Not Applicable,Self-Supporting Nasopharyngeal Airway (ssNPA) Treating Upper Airway Obstruction in Hypotonia,The researchers are investigating if the Self-Supporting Nasopharyngeal Airway (ssNPA) device can be used in the treatment of obstructive sleep apnea in children with Hypotonic Upper Airway Obstruction (HUAO).,Trisomy 21,Device,Self-Supporting Nasopharyngeal Airway (ssNPA)
NCT05527652,2022-11-04,2026-08-31,Not Applicable,Self-Supporting Nasopharyngeal Airway (ssNPA) Treating Upper Airway Obstruction in Hypotonia,The researchers are investigating if the Self-Supporting Nasopharyngeal Airway (ssNPA) device can be used in the treatment of obstructive sleep apnea in children with Hypotonic Upper Airway Obstruction (HUAO).,Down Syndrome,Device,Self-Supporting Nasopharyngeal Airway (ssNPA)
NCT03079960,2017-04-04,2021-12-30,Not Applicable,Data-Driven Characterization of Neuronal Markers During Deep Brain Stimulation for Patients With Parkinson's Disease,"Deep brain stimulation (DBS) of the subthalamic nucleus (STN) has developed into a standard therapy in the refractory stage of Parkinson's disease (PD). Implanted micro- and macroelectrodes can be used to derive neural signals from the basal ganglia (BG). Cortical signals can be obtained by measurements of the electroencephalogram (EEG) or the electrocorticogram (ECoG). Both signal types can be used to characterize the motor system of the patient and make it possible to estimate the effectiveness of a currently performed DBS. However, the relationship between such neuronal features on the one hand and the DBS stimulation parameters or the observable clinical effects on the other hand is very individual and varies from patient to patient.

The aim of the present study is to: (1) determine neuronal characteristics that are informative about the clinically relevant motor status of PD patients. (2) The investigation and description of the complex non-stationary dynamics of neuronal characteristics as a consequence of changing DBS stimulation parameters. (3) The study of the effect of changing DBS stimulation parameters on motor performance.

The three objectives form an important building block for future adaptive closed-loop DBS strategies (aDBS). Here, the stimulation parameters are to be adapted in the single-trial and depending on the currently detected motor state of the patient. Since this is accessible only to a very limited extent, it is to be investigated whether information about the motor state can be obtained from the neural features.",Parkinson Disease,Device,Electrophysiological recording and measurement devices
