,nct_id,source,text,ner_manual_ct_target,ner_manual_ct_target_idx,ner_manual_ct_target_disease,ner_manual_ct_target_intervention
55,NCT00238264,OfficialTitle+BriefSummary,"A Phase II Study of Conformal Radiotherapy In Patients With Low-Grade Gliomas | RATIONALE: Specialized radiation therapy that delivers radiation directly to the tumor may kill more tumor cells and cause less damage to normal tissue.

PURPOSE: This phase II trial is studying how well radiation therapy works in treating young patients with gliomas.","[(20, 42, 'RADIOTHERAPY', 'Conformal Radiotherapy'), (60, 77, 'CONDITION', 'Low-Grade Gliomas'), (103, 120, 'RADIOTHERAPY', 'radiation therapy'), (161, 166, 'CONDITION', 'tumor'), (181, 186, 'CONDITION', 'tumor'), (284, 301, 'RADIOTHERAPY', 'radiation therapy'), (340, 347, 'CONDITION', 'gliomas')]","[(20, 42), (60, 77), (103, 120), (161, 166), (181, 186), (284, 301), (340, 347)]","[(60, 77, 'CONDITION'), (161, 166, 'CONDITION'), (181, 186, 'CONDITION'), (340, 347, 'CONDITION')]","[(20, 42, 'RADIOTHERAPY'), (103, 120, 'RADIOTHERAPY'), (284, 301, 'RADIOTHERAPY')]"
56,NCT03195049,OfficialTitle+BriefSummary,"Complications of Exchange Transfusion in Neonates | Exchange transfusion is effective and considered to be safe procedure ; however, it is not without risks. Complications have been reported and mortality rates vary from 0.5 to 3.3%. therefore ,the current recommendation for performing exchange transfusion are based on balance between the risks of encephalopathy and complications related to the procedure .","[(17, 37, 'OTHER', 'Exchange Transfusion'), (52, 72, 'OTHER', 'Exchange transfusion'), (287, 307, 'OTHER', 'exchange transfusion'), (350, 364, 'CONDITION', 'encephalopathy')]","[(17, 37), (52, 72), (287, 307), (350, 364)]","[(350, 364, 'CONDITION')]","[(17, 37, 'OTHER'), (52, 72, 'OTHER'), (287, 307, 'OTHER')]"
57,NCT04566081,OfficialTitle+BriefSummary,"Digital Interventions in Neuro-Rehabilitation (DINR): A Digital Neuro Intervention (DNI) for Word Retrieval (Anomia) | iTALKBetter will provide an app-based therapy for people with word retrieval difficulties who have had a stroke.

This study aims to test the therapy application for people with naming difficulties through a small scale randomized controlled trial.","[(0, 45, 'OTHER', 'Digital Interventions in Neuro-Rehabilitation'), (47, 51, 'OTHER', 'DINR'), (56, 82, 'OTHER', 'Digital Neuro Intervention'), (84, 87, 'OTHER', 'DNI'), (109, 115, 'CONDITION', 'Anomia'), (119, 130, 'OTHER', 'iTALKBetter'), (147, 164, 'OTHER', 'app-based therapy'), (181, 208, 'CONDITION', 'word retrieval difficulties'), (224, 230, 'CONDITION', 'stroke'), (297, 316, 'CONDITION', 'naming difficulties')]","[(0, 45), (47, 51), (56, 82), (84, 87), (109, 115), (119, 130), (147, 164), (181, 208), (224, 230), (297, 316)]","[(109, 115, 'CONDITION'), (181, 208, 'CONDITION'), (224, 230, 'CONDITION'), (297, 316, 'CONDITION')]","[(0, 45, 'OTHER'), (47, 51, 'OTHER'), (56, 82, 'OTHER'), (84, 87, 'OTHER'), (119, 130, 'OTHER'), (147, 164, 'OTHER')]"
58,NCT03549793,OfficialTitle+BriefSummary,"Can Dance Therapy Improve Motor Learning in Parkinson's Disease? | In order to find the most effective rehabilitative therapies for Parkinsonian patients, the present study is aimed to evaluate whether, in a multidisciplinary intensive rehabilitation treatment, the dance therapy, applied to the motor learning, promote additional benefits.","[(4, 17, 'PHYSICAL', 'Dance Therapy'), (44, 63, 'CONDITION', ""Parkinson's Disease""), (132, 144, 'CONDITION', 'Parkinsonian'), (266, 279, 'PHYSICAL', 'dance therapy')]","[(4, 17), (44, 63), (132, 144), (266, 279)]","[(44, 63, 'CONDITION'), (132, 144, 'CONDITION')]","[(4, 17, 'PHYSICAL'), (266, 279, 'PHYSICAL')]"
59,NCT01841840,OfficialTitle+BriefSummary,"The Acute Effects of Passive Vibration on Cardiovascular Function in Individuals With Stroke | Stroke is the third leading cause of death in the United States. Of those who are affected by stroke, a third becomes permanently disabled. Risk factors for stroke include, but are not limited to, advancing age, physical inactivity, arterial stiffness, and most commonly, high blood pressure. Stroke is a major form of a much boarder problem, cardiovascular disease (CVD). CVD is considered the primary cause of death in the US. Interestingly, increased arterial stiffness of elastic arteries (carotid and aorta) has been shown to be strongly correlated to CVD and stroke. Increased arterial stiffness is considered an independent risk for the development of CVD and stroke. Hence, arterial stiffness has been suggested as a potential therapeutic target for CVD and more specifically stroke.

Recently, whole-body vibration (WBV) exercise has been proposed as a new and effective method to improve muscle mass and muscle strength in younger and older individuals. It is known that systemic arterial stiffness decreased 40 min after a single WBV session in healthy men. In our laboratory, we have shown that leg arterial stiffness decreases after a session of WBV. Taken together, this data seems to suggest WBV may be used as a viable way to decrease arterial stiffness. Special populations, such as post-stroke patients, may be unwilling or unable to perform WBV exercise so an inactive form of exercise (vibration) therapy is needed.

Passive vibration (PV), allows patients to lie in an inactive, supine position, with their legs placed onto the vibration plate. This exposes the lower limbs to continuous vibration without performing voluntary muscle contraction. PV has been shown to increase skin blood flow on the vibrated extremity through vasodilation in healthy individuals and type 2 diabetics. Previous work in our laboratory has demonstrated that a 10-min session of PV on the legs decreases augmentation index (AIx) , a marker of pressure wave reflection, as well as leg and systemic PWV through decreases in local peripheral resistance in young men. However, the effects of PV on arterial function in post-stroke patients are unknown.

It is hypothesized that post-stroke patients will demonstrate a decrease in leg PWV and central AIx. However, greater responses are expected with the lower vibration frequency.","[(21, 38, 'OTHER', 'Passive Vibration'), (86, 92, 'CONDITION', 'Stroke'), (95, 101, 'CONDITION', 'Stroke'), (189, 195, 'CONDITION', 'stroke'), (252, 258, 'CONDITION', 'stroke'), (388, 394, 'CONDITION', 'Stroke'), (438, 460, 'CONDITION', 'cardiovascular disease'), (462, 465, 'CONDITION', 'CVD'), (468, 471, 'CONDITION', 'CVD'), (539, 587, 'CONDITION', 'increased arterial stiffness of elastic arteries'), (652, 655, 'CONDITION', 'CVD'), (660, 666, 'CONDITION', 'stroke'), (668, 696, 'CONDITION', 'Increased arterial stiffness'), (754, 757, 'CONDITION', 'CVD'), (762, 768, 'CONDITION', 'stroke'), (777, 795, 'CONDITION', 'arterial stiffness'), (853, 856, 'CONDITION', 'CVD'), (879, 885, 'CONDITION', 'stroke'), (1076, 1103, 'CONDITION', 'systemic arterial stiffness'), (1206, 1224, 'CONDITION', 'arterial stiffness'), (1346, 1364, 'CONDITION', 'arterial stiffness'), (1400, 1406, 'CONDITION', 'stroke'), (1532, 1549, 'PHYSICAL', 'Passive vibration'), (1551, 1553, 'PHYSICAL', 'PV'), (1693, 1713, 'PHYSICAL', 'continuous vibration'), (1763, 1765, 'PHYSICAL', 'PV'), (1975, 1977, 'PHYSICAL', 'PV'), (2076, 2096, 'PHYSICAL', 'leg and systemic PWV'), (2184, 2186, 'PHYSICAL', 'PV'), (2216, 2222, 'CONDITION', 'stroke'), (2275, 2281, 'CONDITION', 'stroke'), (2322, 2329, 'PHYSICAL', 'leg PWV')]","[(21, 38), (86, 92), (95, 101), (189, 195), (252, 258), (388, 394), (438, 460), (462, 465), (468, 471), (539, 587), (652, 655), (660, 666), (668, 696), (754, 757), (762, 768), (777, 795), (853, 856), (879, 885), (1076, 1103), (1206, 1224), (1346, 1364), (1400, 1406), (1532, 1549), (1551, 1553), (1693, 1713), (1763, 1765), (1975, 1977), (2076, 2096), (2184, 2186), (2216, 2222), (2275, 2281), (2322, 2329)]","[(86, 92, 'CONDITION'), (95, 101, 'CONDITION'), (189, 195, 'CONDITION'), (252, 258, 'CONDITION'), (388, 394, 'CONDITION'), (438, 460, 'CONDITION'), (462, 465, 'CONDITION'), (468, 471, 'CONDITION'), (539, 587, 'CONDITION'), (652, 655, 'CONDITION'), (660, 666, 'CONDITION'), (668, 696, 'CONDITION'), (754, 757, 'CONDITION'), (762, 768, 'CONDITION'), (777, 795, 'CONDITION'), (853, 856, 'CONDITION'), (879, 885, 'CONDITION'), (1076, 1103, 'CONDITION'), (1206, 1224, 'CONDITION'), (1346, 1364, 'CONDITION'), (1400, 1406, 'CONDITION'), (2216, 2222, 'CONDITION'), (2275, 2281, 'CONDITION')]","[(21, 38, 'OTHER'), (1532, 1549, 'PHYSICAL'), (1551, 1553, 'PHYSICAL'), (1693, 1713, 'PHYSICAL'), (1763, 1765, 'PHYSICAL'), (1975, 1977, 'PHYSICAL'), (2076, 2096, 'PHYSICAL'), (2184, 2186, 'PHYSICAL'), (2322, 2329, 'PHYSICAL')]"
60,NCT00716066,OfficialTitle+BriefSummary,"High-Dose Immunosuppressive Therapy Using Carmustine, Etoposide, Cytarabine, and Melphalan (BEAM) + Thymoglobulin Followed by Syngeneic or Autologous Hematopoietic Cell Transplantation for Patients With Autoimmune Neurologic Diseases | This phase II trial studies the side effects and how well carmustine, etoposide, cytarabine and melphalan together with antithymocyte globulin before a stem cell transplant works in treating patients with autoimmune neurologic disease that did not respond to previous therapy. In autoimmune neurological diseases, the patient's own immune system 'attacks' the nervous system which might include the brain/spinal cord and/or the peripheral nerves. Giving high-dose chemotherapy, including carmustine, etoposide, cytarabine, melphalan, and antithymocyte globulin, before a stem cell transplant weakens the immune system and may help stop the immune system from 'attacking' a patient's nervous system. When the patient's own (autologous) stem cells are infused into the patient they help the bone marrow make red blood cells, white blood cells, and platelets so the blood counts can improve.","[(42, 52, 'DRUG', 'Carmustine'), (54, 63, 'DRUG', 'Etoposide'), (65, 75, 'DRUG', 'Cytarabine'), (81, 90, 'DRUG', 'Melphalan'), (92, 96, 'DRUG', 'BEAM'), (100, 113, 'DRUG', 'Thymoglobulin'), (126, 184, 'SURGICAL', 'Syngeneic or Autologous Hematopoietic Cell Transplantation'), (203, 233, 'CONDITION', 'Autoimmune Neurologic Diseases'), (294, 304, 'DRUG', 'carmustine'), (306, 315, 'DRUG', 'etoposide'), (317, 327, 'DRUG', 'cytarabine'), (332, 341, 'DRUG', 'melphalan'), (356, 378, 'DRUG', 'antithymocyte globulin'), (388, 408, 'SURGICAL', 'stem cell transplant'), (441, 470, 'CONDITION', 'autoimmune neurologic disease'), (516, 548, 'CONDITION', 'autoimmune neurological diseases'), (700, 712, 'DRUG', 'chemotherapy'), (724, 734, 'DRUG', 'carmustine'), (736, 745, 'DRUG', 'etoposide'), (747, 757, 'DRUG', 'cytarabine'), (759, 768, 'DRUG', 'melphalan'), (774, 796, 'DRUG', 'antithymocyte globulin'), (807, 827, 'SURGICAL', 'stem cell transplant'), (958, 981, 'SURGICAL', '(autologous) stem cells')]","[(42, 52), (54, 63), (65, 75), (81, 90), (92, 96), (100, 113), (126, 184), (203, 233), (294, 304), (306, 315), (317, 327), (332, 341), (356, 378), (388, 408), (441, 470), (516, 548), (700, 712), (724, 734), (736, 745), (747, 757), (759, 768), (774, 796), (807, 827), (958, 981)]","[(203, 233, 'CONDITION'), (441, 470, 'CONDITION'), (516, 548, 'CONDITION')]","[(42, 52, 'DRUG'), (54, 63, 'DRUG'), (65, 75, 'DRUG'), (81, 90, 'DRUG'), (92, 96, 'DRUG'), (100, 113, 'DRUG'), (126, 184, 'SURGICAL'), (294, 304, 'DRUG'), (306, 315, 'DRUG'), (317, 327, 'DRUG'), (332, 341, 'DRUG'), (356, 378, 'DRUG'), (388, 408, 'SURGICAL'), (700, 712, 'DRUG'), (724, 734, 'DRUG'), (736, 745, 'DRUG'), (747, 757, 'DRUG'), (759, 768, 'DRUG'), (774, 796, 'DRUG'), (807, 827, 'SURGICAL'), (958, 981, 'SURGICAL')]"
61,NCT03098732,OfficialTitle+BriefSummary,"A Prospective International Multicentre Randomised Controlled Single Blind Clinical Investigation of Magnetically Enhanced Diffusion for Acute Ischaemic Stroke (MEDIS) | The objective of the MEDIS study is to determine if subjects experiencing an Acute Ischaemic Stroke due to large vessel occlusion, treated with IV tPA combined with the MED procedure have a greater likelihood of recanalisation 30-90 minutes after the completion of tPA infusion than subjects treated with IV tPA (plus sham device). Safety of the MED System Procedure will be evaluated by the incidence of symptomatic PH-2 haemorrhagic transformation within 24 hours following the procedure. Lastly, a health economics study will be conducted to estimate health care costs for each treatment.","[(101, 132, 'OTHER', 'Magnetically Enhanced Diffusion'), (137, 159, 'CONDITION', 'Acute Ischaemic Stroke'), (247, 269, 'CONDITION', 'Acute Ischaemic Stroke'), (277, 299, 'CONDITION', 'large vessel occlusion'), (317, 320, 'DRUG', 'tPA'), (339, 342, 'OTHER', 'MED'), (435, 438, 'DRUG', 'tPA'), (478, 481, 'DRUG', 'tPA'), (488, 499, 'CONTROL', 'sham device'), (516, 519, 'OTHER', 'MED')]","[(101, 132), (137, 159), (247, 269), (277, 299), (317, 320), (339, 342), (435, 438), (478, 481), (488, 499), (516, 519)]","[(137, 159, 'CONDITION'), (247, 269, 'CONDITION'), (277, 299, 'CONDITION')]","[(101, 132, 'OTHER'), (317, 320, 'DRUG'), (339, 342, 'OTHER'), (435, 438, 'DRUG'), (478, 481, 'DRUG'), (488, 499, 'CONTROL'), (516, 519, 'OTHER')]"
62,NCT01445613,OfficialTitle+BriefSummary,CANOPY: Carotid Artery Stenting Outcomes in the Standard Risk Population for Carotid Endarterectomy | The objective of the CANOPY trial is to assess the continued safety and effectiveness of the RX Acculink Carotid Stent System under commercial use in subjects at standard risk for adverse events from Carotid Endarterectomy (CEA) enrolled by physicians with a range of carotid stenting experience.,"[(77, 99, 'SURGICAL', 'Carotid Endarterectomy'), (195, 227, 'SURGICAL', 'RX Acculink Carotid Stent System'), (302, 324, 'SURGICAL', 'Carotid Endarterectomy'), (326, 329, 'SURGICAL', 'CEA')]","[(77, 99), (195, 227), (302, 324), (326, 329)]",[],"[(77, 99, 'SURGICAL'), (195, 227, 'SURGICAL'), (302, 324, 'SURGICAL'), (326, 329, 'SURGICAL')]"
63,NCT03562286,OfficialTitle+BriefSummary,"Open Spina Bifida Fetoscopic Repair Project | The aim of the study is to assess a new fetal surgery approach to repair open spina bifida. The fetal group hypothesis is to perform a minimally invasive procedure using a fetoscopic technique in order to access to amniotic cavity and make the endoscopic repair. This approach will allow investigators to make the closure of the defect and avoid the use of an hysterotomy, reducing the risk of maternal complications as uterine dehiscence (rupture), hemorrhage and preterm premature rupture of membranes (PPROM), the patient also will be able to have a vaginal delivery.","[(0, 17, 'CONDITION', 'Open Spina Bifida'), (18, 35, 'SURGICAL', 'Fetoscopic Repair'), (86, 99, 'SURGICAL', 'fetal surgery'), (119, 136, 'CONDITION', 'open spina bifida'), (218, 238, 'SURGICAL', 'fetoscopic technique'), (290, 307, 'SURGICAL', 'endoscopic repair')]","[(0, 17), (18, 35), (86, 99), (119, 136), (218, 238), (290, 307)]","[(0, 17, 'CONDITION'), (119, 136, 'CONDITION')]","[(18, 35, 'SURGICAL'), (86, 99, 'SURGICAL'), (218, 238, 'SURGICAL'), (290, 307, 'SURGICAL')]"
64,NCT03926832,OfficialTitle+BriefSummary,"Prevalence of Obstructive Sleep Apnea Syndrome in Sarcoidosis and Impact of CPAP Treatment on Associated Fatigue Status | Sarcoidosis is a multisystemic granulomatous disease that affects individuals worldwide without known pathogenesis, and the role of comorbidities has not been fully assessed in the scientific literature. An increased incidence of Obstructive Sleep Apnea Syndrome (OSAS) has been described in Sarcoidosis although this association has not been explained yet and no data is available about the effect of treatment with Continuous Positive Airway Pressure (CPAP) in Sarcoidosis. Also, patients affected by Sarcoidosis usually experience a state of physical and mental weariness called fatigue and reported in approximately 60-80% sarcoid patients and thought to be a consequence of inflammatory mediators but the high prevalence of OSAS could be a remarkable bias in clinical evaluation because fatigue is also strongly associated with sleep disorders.

Thus, there is a real need for assessing not only the real prevalence of OSAS in Sarcoidosis but also the effect of CPAP treatment on fatigue status experienced by sarcoidotic patients.","[(14, 46, 'CONDITION', 'Obstructive Sleep Apnea Syndrome'), (50, 61, 'CONDITION', 'Sarcoidosis'), (76, 80, 'OTHER', 'CPAP'), (105, 112, 'CONDITION', 'Fatigue'), (122, 133, 'CONDITION', 'Sarcoidosis'), (352, 384, 'CONDITION', 'Obstructive Sleep Apnea Syndrome'), (386, 390, 'CONDITION', 'OSAS'), (414, 425, 'CONDITION', 'Sarcoidosis'), (539, 574, 'OTHER', 'Continuous Positive Airway Pressure'), (576, 580, 'OTHER', 'CPAP'), (585, 596, 'CONDITION', 'Sarcoidosis'), (625, 636, 'CONDITION', 'Sarcoidosis'), (704, 711, 'CONDITION', 'fatigue'), (749, 756, 'CONDITION', 'sarcoid'), (851, 855, 'CONDITION', 'OSAS'), (914, 921, 'CONDITION', 'fatigue'), (955, 970, 'CONDITION', 'sleep disorders'), (1046, 1050, 'CONDITION', 'OSAS'), (1054, 1065, 'CONDITION', 'Sarcoidosis'), (1089, 1093, 'OTHER', 'CPAP'), (1107, 1114, 'CONDITION', 'fatigue'), (1137, 1148, 'CONDITION', 'sarcoidotic')]","[(14, 46), (50, 61), (76, 80), (105, 112), (122, 133), (352, 384), (386, 390), (414, 425), (539, 574), (576, 580), (585, 596), (625, 636), (704, 711), (749, 756), (851, 855), (914, 921), (955, 970), (1046, 1050), (1054, 1065), (1089, 1093), (1107, 1114), (1137, 1148)]","[(14, 46, 'CONDITION'), (50, 61, 'CONDITION'), (105, 112, 'CONDITION'), (122, 133, 'CONDITION'), (352, 384, 'CONDITION'), (386, 390, 'CONDITION'), (414, 425, 'CONDITION'), (585, 596, 'CONDITION'), (625, 636, 'CONDITION'), (704, 711, 'CONDITION'), (749, 756, 'CONDITION'), (851, 855, 'CONDITION'), (914, 921, 'CONDITION'), (955, 970, 'CONDITION'), (1046, 1050, 'CONDITION'), (1054, 1065, 'CONDITION'), (1107, 1114, 'CONDITION'), (1137, 1148, 'CONDITION')]","[(76, 80, 'OTHER'), (539, 574, 'OTHER'), (576, 580, 'OTHER'), (1089, 1093, 'OTHER')]"
