,nct_id,source,text,ner_manual_ct_target,ner_manual_ct_target_idx,ner_manual_ct_target_disease,ner_manual_ct_target_intervention
122,NCT02098759,OfficialTitle+BriefSummary,"Long-term, Prospective Study Evaluating Clinical and Molecular Biomarkers of Epileptogenesis in a Genetic Model of Epilepsy - Tuberous Sclerosis Complex | The primary objective of clinical part of EPISTOP project is to identify the clinical and molecular biomarkers of epileptogenesis in a prospective clinical study of patients with TSC.

Secondary objective of the clinical part of EPISTOP is to compare the effects of standard antiepileptic treatment in patients diagnosed as having epilepsy after clinical seizures vs after electroencephalographic epileptiform discharges, in a randomized trial in TSC patients.","[(115, 123, 'CONDITION', 'Epilepsy'), (126, 152, 'CONDITION', 'Tuberous Sclerosis Complex'), (334, 337, 'CONDITION', 'TSC'), (421, 453, 'OTHER', 'standard antiepileptic treatment'), (486, 494, 'CONDITION', 'epilepsy'), (602, 605, 'CONDITION', 'TSC')]","[(115, 123), (126, 152), (334, 337), (421, 453), (486, 494), (602, 605)]","[(115, 123, 'CONDITION'), (126, 152, 'CONDITION'), (334, 337, 'CONDITION'), (486, 494, 'CONDITION'), (602, 605, 'CONDITION')]","[(421, 453, 'OTHER')]"
123,NCT02690896,OfficialTitle+BriefSummary,Caregiver Burden and Depression: Caring for Those Who Care for Others | The purpose of this study is to examine the effectiveness of support group intervention for primary caregivers of a person with dementia or similar cognitive impairment.,"[(21, 31, 'CONDITION', 'Depression'), (133, 159, 'BEHAVIOURAL', 'support group intervention')]","[(21, 31), (133, 159)]","[(21, 31, 'CONDITION')]","[(133, 159, 'BEHAVIOURAL')]"
124,NCT05240976,OfficialTitle+BriefSummary,"Combination of NMDA-enhancing and Anti-inflammatory Treatments for Ultra-resistant Schizophrenia | Previous study found that some NMDA-enhancing agent was able to augment efficacy of clozapine for clinical symptoms but not cognitive function in the treatment of ultra-resistant schizophrenia. In addition, several drugs with anti-inflammatory properties have been tested in clinical trials for the treatment of schizophrenia. Whether a drug with anti-inflammatory property can strengthen the efficacy of an NMDA-enhancer (NMDAE) in the treatment of ultra-resistant schizophrenia remains unknown.","[(15, 62, 'OTHER', 'NMDA-enhancing and Anti-inflammatory Treatments'), (67, 96, 'CONDITION', 'Ultra-resistant Schizophrenia'), (130, 150, 'OTHER', 'NMDA-enhancing agent'), (183, 192, 'DRUG', 'clozapine'), (262, 291, 'CONDITION', 'ultra-resistant schizophrenia'), (314, 353, 'OTHER', 'drugs with anti-inflammatory properties'), (411, 424, 'CONDITION', 'schizophrenia'), (436, 472, 'OTHER', 'drug with anti-inflammatory property'), (507, 520, 'OTHER', 'NMDA-enhancer'), (522, 527, 'OTHER', 'NMDAE'), (549, 578, 'CONDITION', 'ultra-resistant schizophrenia')]","[(15, 62), (67, 96), (130, 150), (183, 192), (262, 291), (314, 353), (411, 424), (436, 472), (507, 520), (522, 527), (549, 578)]","[(67, 96, 'CONDITION'), (262, 291, 'CONDITION'), (411, 424, 'CONDITION'), (549, 578, 'CONDITION')]","[(15, 62, 'OTHER'), (130, 150, 'OTHER'), (183, 192, 'DRUG'), (314, 353, 'OTHER'), (436, 472, 'OTHER'), (507, 520, 'OTHER'), (522, 527, 'OTHER')]"
125,NCT04847089,OfficialTitle+BriefSummary,Motor Imagery and Real-time Feedback in Stroke Rehabilitation | This research project will investigate motor imagery training in stroke rehabilitation during which patients receive feedback in real time from their brain activity measured with ElectroEncephaloGraphy (EEG). The investigators hypothesize that the feedback training allows to internally stimulate brain motor networks in order to promote functional recovery of the hand.,"[(0, 13, 'OTHER', 'Motor Imagery'), (18, 36, 'OTHER', 'Real-time Feedback'), (40, 46, 'CONDITION', 'Stroke'), (103, 125, 'OTHER', 'motor imagery training'), (129, 135, 'CONDITION', 'stroke'), (181, 202, 'OTHER', 'feedback in real time'), (312, 329, 'OTHER', 'feedback training')]","[(0, 13), (18, 36), (40, 46), (103, 125), (129, 135), (181, 202), (312, 329)]","[(40, 46, 'CONDITION'), (129, 135, 'CONDITION')]","[(0, 13, 'OTHER'), (18, 36, 'OTHER'), (103, 125, 'OTHER'), (181, 202, 'OTHER'), (312, 329, 'OTHER')]"
126,NCT05512884,OfficialTitle+BriefSummary,"Testing the Effect of Speeded Anomia Therapy in Patients With Chronic Post-stroke Aphasia: a Cross-over Randomized Controlled Trial | The main aim of the study is to investigate the effect of a novel, speeded anomia therapy (Conroy et al., 2018) in a large population of patients with chronic post-stroke aphasia. The treatment will be delivered via a web application (QuickWord).","[(22, 44, 'OTHER', 'Speeded Anomia Therapy'), (62, 89, 'CONDITION', 'Chronic Post-stroke Aphasia'), (201, 223, 'OTHER', 'speeded anomia therapy'), (285, 312, 'CONDITION', 'chronic post-stroke aphasia')]","[(22, 44), (62, 89), (201, 223), (285, 312)]","[(62, 89, 'CONDITION'), (285, 312, 'CONDITION')]","[(22, 44, 'OTHER'), (201, 223, 'OTHER')]"
127,NCT02647242,OfficialTitle+BriefSummary,"Pilot Study on Feasibility and Safety of a Gait Auto-rehabilitation Program by Rhythmic Auditory Cueing Delivered by BeatHealth in Patients With Parkinson's Disease. | Physical activity has demonstrated its beneficial effect on functional capabilities and quality of life in patients with PD. However, the daily physical activity remains limited in these patients. Rhythmic auditory cueing improves spatio-temporal gait parameters in patients with PD. The first results of BeatHealth studies have allowed us to identify the best musical stimulation to improve these parameters and the motivation of the patients.

The originality of this study is to propose a gait auto-rehabilitation program using BeatHealth device with optimal auditory cueing during four weeks in ecological conditions in PD.

Observance (utilization's time), safety (falls, pain, fatigability) and efficacy (gait parameters, balance, quality of life) will be evaluated.","[(43, 75, 'PHYSICAL', 'Gait Auto-rehabilitation Program'), (79, 103, 'OTHER', 'Rhythmic Auditory Cueing'), (117, 127, 'OTHER', 'BeatHealth'), (145, 164, 'CONDITION', ""Parkinson's Disease""), (289, 291, 'CONDITION', 'PD'), (365, 389, 'OTHER', 'Rhythmic auditory cueing'), (448, 450, 'CONDITION', 'PD'), (473, 483, 'OTHER', 'BeatHealth'), (660, 692, 'PHYSICAL', 'gait auto-rehabilitation program'), (699, 709, 'OTHER', 'BeatHealth'), (792, 794, 'CONDITION', 'PD')]","[(43, 75), (79, 103), (117, 127), (145, 164), (289, 291), (365, 389), (448, 450), (473, 483), (660, 692), (699, 709), (792, 794)]","[(145, 164, 'CONDITION'), (289, 291, 'CONDITION'), (448, 450, 'CONDITION'), (792, 794, 'CONDITION')]","[(43, 75, 'PHYSICAL'), (79, 103, 'OTHER'), (117, 127, 'OTHER'), (365, 389, 'OTHER'), (473, 483, 'OTHER'), (660, 692, 'PHYSICAL'), (699, 709, 'OTHER')]"
128,NCT04755712,OfficialTitle+BriefSummary,Comparison of Two Analgesic Strategies After Scheduled Caesarean : Block of the Lumbar Region With Ropivacaine Versus Intrathecal Morphine | To demonstrate the superiority of square lumbar block to ropivacaine compared to intrathecal morphine in the efficacy of postoperative analgesia following scheduled caesarean.,"[(55, 64, 'CONDITION', 'Caesarean'), (99, 110, 'DRUG', 'Ropivacaine'), (130, 138, 'DRUG', 'Morphine'), (198, 209, 'DRUG', 'ropivacaine'), (234, 242, 'DRUG', 'morphine'), (306, 315, 'CONDITION', 'caesarean')]","[(55, 64), (99, 110), (130, 138), (198, 209), (234, 242), (306, 315)]","[(55, 64, 'CONDITION'), (306, 315, 'CONDITION')]","[(99, 110, 'DRUG'), (130, 138, 'DRUG'), (198, 209, 'DRUG'), (234, 242, 'DRUG')]"
129,NCT02856035,OfficialTitle+BriefSummary,"Novel Brain Signal Feedback Paradigm to Enhance Motor Learning After Stroke | Stroke (795,000/year in the US and 30 million existing stroke survivors in the world) damages brain neural structures that control coordinated upper limb movement. To most effectively target the brain damage, interventions should be directed so as to restore brain control serving coordination of peripheral neuromuscular function. Currently, there is a lack of a transformative intervention strategy, and only limited efficacy is seen in response to neural rehabilitation that is only peripherally-directed (limbs e.g.) or only directed at the brain. This study will employ a novel neural feedback approach with a closed-loop, real-time paradigm to engage and retrain existing brain function after stroke. Real-time functional magnetic resonance imaging (rtfMIR) provides neural feedback with the advantage of precisely identifying the location of brain activity for multiple cognitive and emotional tasks. However, the rtfMRI is costly and precludes motor learning that requires sitting and engaging the upper limb in complex motor tasks during imaging acquisition. In contrast, real-time functional near-infrared spectroscopy (rtfNIRS), although not as spatially precise as rtfMRI, offers a low-cost, portable solution to provide brain neural feedback during motor learning. This proposal will utilize both technologies in a hybrid, sequential motor learning protocol. Moreover, the study protocol will also simultaneously involve both central effective signals (through neural feedback) and peripheral affective signals by employing neutrally-triggered functional electrical stimulation (FES)-assisted coordination practice, which produces peripherally-induced affective signals from muscle and joint receptors. This novel combination intervention protocol will engage the central nervous system, motor effective pathway training along with induction of affective signal production (FES-assisted practice), all of which will be implemented within the framework of evidence-based motor learning principles.","[(6, 36, 'OTHER', 'Brain Signal Feedback Paradigm'), (69, 75, 'CONDITION', 'Stroke'), (78, 84, 'CONDITION', 'Stroke'), (133, 139, 'CONDITION', 'stroke'), (661, 724, 'OTHER', 'neural feedback approach with a closed-loop, real-time paradigm'), (777, 783, 'CONDITION', 'stroke'), (851, 866, 'OTHER', 'neural feedback'), (1317, 1332, 'OTHER', 'neural feedback'), (1406, 1448, 'OTHER', 'hybrid, sequential motor learning protocol'), (1552, 1567, 'OTHER', 'neural feedback'), (1615, 1705, 'OTHER', 'neutrally-triggered functional electrical stimulation (FES)-assisted coordination practice'), (1879, 1911, 'OTHER', 'motor effective pathway training'), (1965, 1986, 'OTHER', 'FES-assisted practice')]","[(6, 36), (69, 75), (78, 84), (133, 139), (661, 724), (777, 783), (851, 866), (1317, 1332), (1406, 1448), (1552, 1567), (1615, 1705), (1879, 1911), (1965, 1986)]","[(69, 75, 'CONDITION'), (78, 84, 'CONDITION'), (133, 139, 'CONDITION'), (777, 783, 'CONDITION')]","[(6, 36, 'OTHER'), (661, 724, 'OTHER'), (851, 866, 'OTHER'), (1317, 1332, 'OTHER'), (1406, 1448, 'OTHER'), (1552, 1567, 'OTHER'), (1615, 1705, 'OTHER'), (1879, 1911, 'OTHER'), (1965, 1986, 'OTHER')]"
130,NCT00315250,OfficialTitle+BriefSummary,"Development of Imaging, Clinical and Biochemical Bio-Markers for Parkinson's Disease | We propose to build on preliminary data evaluating non-dopaminergic/non-motor clinical biomarkers to more fully assess these markers at the threshold of Parkinson disease (PD).

Development of reliable biomarkers for both dopaminergic and non-dopaminergic manifestations of Parkinson disease (PD) and related disorders may dramatically accelerate research on PD etiology, pathophysiology, and therapeutics. Biomarkers are broadly defined as characteristics that are objectively measured and evaluated as indicators of normal biological processes, pathogenic processes, or pharmacologic responses to a therapeutic intervention. Specific biomarkers may be useful at the onset of neurodegeneration, the onset of disease, and/or to mark disease progression.","[(65, 84, 'CONDITION', ""Parkinson's Disease""), (240, 257, 'CONDITION', 'Parkinson disease'), (259, 261, 'CONDITION', 'PD'), (361, 378, 'CONDITION', 'Parkinson disease'), (380, 382, 'CONDITION', 'PD'), (446, 448, 'CONDITION', 'PD')]","[(65, 84), (240, 257), (259, 261), (361, 378), (380, 382), (446, 448)]","[(65, 84, 'CONDITION'), (240, 257, 'CONDITION'), (259, 261, 'CONDITION'), (361, 378, 'CONDITION'), (380, 382, 'CONDITION'), (446, 448, 'CONDITION')]",[]
131,NCT04291027,OfficialTitle+BriefSummary,"Comparison of Aquatic and Land-based Group Exercise for Individuals With Parkinson Disease | This study will investigate the impact of land based or aquatic based group exercise on the balance, walking, balance confidence, and quality of life of people with idiopathic Parkinson disease. Participants will be randomized to participate in a land based or aquatic based group exercise program 2 times per week for 12 weeks. Prior to and after participation, balance, walking, quality of life, and balance confidence will be measured by a blinded examiner.","[(14, 51, 'PHYSICAL', 'Aquatic and Land-based Group Exercise'), (73, 90, 'CONDITION', 'Parkinson Disease'), (135, 177, 'PHYSICAL', 'land based or aquatic based group exercise'), (258, 286, 'CONDITION', 'idiopathic Parkinson disease'), (340, 390, 'PHYSICAL', 'land based or aquatic based group exercise program')]","[(14, 51), (73, 90), (135, 177), (258, 286), (340, 390)]","[(73, 90, 'CONDITION'), (258, 286, 'CONDITION')]","[(14, 51, 'PHYSICAL'), (135, 177, 'PHYSICAL'), (340, 390, 'PHYSICAL')]"
132,NCT02551705,OfficialTitle+BriefSummary,"Functional Imaging of Social Cognition in Premanifest Huntington's Disease | Huntington's disease (HD) is a genetic progressive fatal neurodegenerative disorder. In the western world it affects 5-10 persons per 100000. The main brain changes include the loss of brain cells in subcortical structures. The symptoms of HD include involuntary movements, cognitive deterioration and behavioural disturbances. It has been shown that changes in emotion comprehension occur before the onset of the motor symptoms (preHD). This deficit in perception of emotions has been primarily investigated by means of facial expressions. However, emotions can also be expressed through body language. Here, the investigators propose to investigate whether the emotion comprehension deficit in preHD also includes body language comprehension.","[(42, 74, 'CONDITION', ""Premanifest Huntington's Disease""), (77, 97, 'CONDITION', ""Huntington's disease""), (99, 101, 'CONDITION', 'HD'), (317, 319, 'CONDITION', 'HD'), (507, 512, 'CONDITION', 'preHD'), (740, 769, 'CONDITION', 'emotion comprehension deficit'), (773, 778, 'CONDITION', 'preHD')]","[(42, 74), (77, 97), (99, 101), (317, 319), (507, 512), (740, 769), (773, 778)]","[(42, 74, 'CONDITION'), (77, 97, 'CONDITION'), (99, 101, 'CONDITION'), (317, 319, 'CONDITION'), (507, 512, 'CONDITION'), (740, 769, 'CONDITION'), (773, 778, 'CONDITION')]",[]
133,NCT04759703,OfficialTitle+BriefSummary,"Treatment of Restless Legs Symptoms With Pramipexole to Improve the Outcomes of Protracted Opioid Withdrawal in OUD: A Pilot Double-blind, Randomized Clinical Trial | The investigators propose to test the use of pramipexole in patients being treated for Opioid Use Disorder to test its ability to reduce symptoms of both Restless Legs Syndrome and protracted opioid withdrawal and thereby promote initiation, engagement, and retention in treatment.","[(13, 26, 'CONDITION', 'Restless Legs'), (41, 52, 'DRUG', 'Pramipexole'), (80, 108, 'CONDITION', 'Protracted Opioid Withdrawal'), (112, 115, 'CONDITION', 'OUD'), (212, 223, 'DRUG', 'pramipexole'), (254, 273, 'CONDITION', 'Opioid Use Disorder'), (321, 343, 'CONDITION', 'Restless Legs Syndrome'), (348, 376, 'CONDITION', 'protracted opioid withdrawal')]","[(13, 26), (41, 52), (80, 108), (112, 115), (212, 223), (254, 273), (321, 343), (348, 376)]","[(13, 26, 'CONDITION'), (80, 108, 'CONDITION'), (112, 115, 'CONDITION'), (254, 273, 'CONDITION'), (321, 343, 'CONDITION'), (348, 376, 'CONDITION')]","[(41, 52, 'DRUG'), (212, 223, 'DRUG')]"
